"GEO_ID","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1, detached","Margin of Error!!Total!!1, detached","Estimate!!Total!!1, attached","Margin of Error!!Total!!1, attached","Estimate!!Total!!2","Margin of Error!!Total!!2","Estimate!!Total!!3 or 4","Margin of Error!!Total!!3 or 4","Estimate!!Total!!5 to 9","Margin of Error!!Total!!5 to 9","Estimate!!Total!!10 to 19","Margin of Error!!Total!!10 to 19","Estimate!!Total!!20 to 49","Margin of Error!!Total!!20 to 49","Estimate!!Total!!50 or more","Margin of Error!!Total!!50 or more","Estimate!!Total!!Mobile home","Margin of Error!!Total!!Mobile home","Estimate!!Total!!Boat, RV, van, etc.","Margin of Error!!Total!!Boat, RV, van, etc.","Geographic Area Name"
"1400000US25021404302","1337","66","925","97","94","44","76","65","136","76","63","59","43","31","0","127","0","127","0","127","0","127","Census Tract 4043.02, Norfolk County, Massachusetts"
"1400000US25021404400","2290","214","1259","200","11","16","129","106","163","98","139","103","90","71","142","76","357","107","0","127","0","127","Census Tract 4044, Norfolk County, Massachusetts"
"1400000US25021405100","1865","94","1760","109","13","21","8","12","63","60","21","23","0","127","0","127","0","127","0","127","0","127","Census Tract 4051, Norfolk County, Massachusetts"
"1400000US25021406101","1969","64","1507","99","76","41","112","85","53","53","83","44","81","63","45","20","12","19","0","127","0","127","Census Tract 4061.01, Norfolk County, Massachusetts"
"1400000US25021406102","2173","70","1944","82","0","127","29","35","26","33","32","32","101","72","15","24","26","31","0","127","0","127","Census Tract 4061.02, Norfolk County, Massachusetts"
"1400000US25021407100","3087","142","2038","129","324","103","183","107","188","94","84","56","165","111","23","29","82","50","0","127","0","127","Census Tract 4071, Norfolk County, Massachusetts"
"1400000US25021408101","2707","81","2380","116","62","44","52","52","48","43","15","24","83","62","67","75","0","127","0","127","0","127","Census Tract 4081.01, Norfolk County, Massachusetts"
"1400000US25021408102","1887","64","1292","88","82","69","190","86","83","63","52","46","54","31","48","34","86","52","0","127","0","127","Census Tract 4081.02, Norfolk County, Massachusetts"
"1400000US25021409101","1370","148","1289","142","7","11","69","38","0","127","5","9","0","127","0","127","0","127","0","127","0","127","Census Tract 4091.01, Norfolk County, Massachusetts"
"1400000US25021409102","1647","176","1512","170","59","36","8","13","25","23","31","24","0","127","0","127","12","19","0","127","0","127","Census Tract 4091.02, Norfolk County, Massachusetts"
"1400000US25021410100","2501","106","1674","140","55","58","203","109","146","77","231","92","91","84","0","127","24","26","77","64","0","127","Census Tract 4101, Norfolk County, Massachusetts"
"1400000US25021410300","1592","64","1395","92","69","54","17","19","0","127","0","127","0","127","59","60","52","59","0","127","0","127","Census Tract 4103, Norfolk County, Massachusetts"
"1400000US25021410400","2615","104","1398","152","103","61","183","108","116","67","654","134","130","86","0","127","16","26","15","24","0","127","Census Tract 4104, Norfolk County, Massachusetts"
"1400000US25021411100","3012","128","1945","133","77","35","145","99","201","111","193","91","203","87","146","67","62","72","40","65","0","127","Census Tract 4111, Norfolk County, Massachusetts"
"1400000US25021411200","2336","115","1781","159","66","50","172","89","128","84","42","38","102","80","45","55","0","127","0","127","0","127","Census Tract 4112, Norfolk County, Massachusetts"
"1400000US25021411301","2068","109","1651","106","13","20","13","21","26","29","72","39","14","21","52","64","227","67","0","127","0","127","Census Tract 4113.01, Norfolk County, Massachusetts"
"1400000US25021411302","1463","67","824","100","401","106","0","127","14","23","108","95","82","76","0","127","0","127","34","50","0","127","Census Tract 4113.02, Norfolk County, Massachusetts"
"1400000US25021412100","2182","98","1898","121","40","39","0","127","0","127","0","127","0","127","26","30","218","82","0","127","0","127","Census Tract 4121, Norfolk County, Massachusetts"
"1400000US25021412200","1471","63","947","72","0","127","0","127","0","127","38","38","85","66","48","34","353","71","0","127","0","127","Census Tract 4122, Norfolk County, Massachusetts"
"1400000US25021412300","1647","53","1553","67","22","25","72","46","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 4123, Norfolk County, Massachusetts"
"1400000US25021413100","2357","87","1438","139","108","60","301","126","16","21","227","89","226","91","19","30","22","26","0","127","0","127","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","2697","89","1152","153","131","87","349","137","281","126","103","88","295","114","104","63","282","101","0","127","0","127","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","1949","67","1228","81","205","96","193","83","118","84","19","21","50","26","78","42","58","53","0","127","0","127","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","1545","51","527","114","62","76","288","129","372","142","165","100","70","74","61","78","0","127","0","127","0","127","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","1883","81","618","136","152","108","178","99","109","83","183","117","315","113","271","153","57","57","0","127","0","127","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","1831","68","668","111","50","38","335","119","236","82","226","97","298","105","0","127","18","20","0","127","0","127","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","1919","64","1618","101","176","72","9","15","13","16","59","45","21","23","8","15","15","18","0","127","0","127","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","2448","74","2415","80","8","13","5","11","0","127","0","127","20","32","0","127","0","127","0","127","0","127","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","1903","64","1212","99","29","21","172","76","132","52","61","62","21","19","95","67","181","63","0","127","0","127","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","1648","70","1186","104","133","68","152","83","0","127","25","28","69","43","71","54","0","127","12","19","0","127","Census Tract 4151.01, Norfolk County, Massachusetts"
"1400000US25021415102","3365","130","1373","159","309","120","344","147","149","99","625","173","429","122","113","74","23","26","0","127","0","127","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","2174","87","1450","130","104","39","29","30","0","127","146","87","155","120","70","63","220","71","0","127","0","127","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","1287","61","1197","77","10","15","34","44","27","44","0","127","0","127","19","23","0","127","0","127","0","127","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","2137","90","1751","122","72","65","36","35","107","115","29","23","16","26","126","58","0","127","0","127","0","127","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","1045","36","623","97","42","51","14","23","47","72","16","27","44","42","15","24","244","82","0","127","0","127","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","2444","100","1659","181","115","60","478","138","192","129","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","1849","65","1259","123","112","74","242","94","11","17","20","22","0","127","22","21","183","88","0","127","0","127","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","2227","74","2006","116","0","127","118","73","12","21","0","127","0","127","0","127","91","48","0","127","0","127","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","1739","60","777","101","54","46","331","110","330","112","171","89","42","53","11","19","23","21","0","127","0","127","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","3415","77","1491","168","78","73","679","192","132","89","86","75","111","86","152","54","676","162","10","19","0","127","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","1728","57","43","38","173","78","33","24","118","86","147","96","50","41","21","27","1143","133","0","127","0","127","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","1098","54","944","89","29","40","9","14","38","37","42","45","36","45","0","127","0","127","0","127","0","127","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","2133","57","1012","115","77","42","562","133","124","100","88","84","9","15","194","71","67","46","0","127","0","127","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","2110","68","479","97","125","60","463","120","391","107","168","93","147","78","122","52","215","67","0","127","0","127","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","2130","99","944","148","37","40","325","110","251","107","0","127","21","32","125","95","427","129","0","127","0","127","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","2425","61","1083","121","26","30","275","95","183","99","365","142","98","74","42","43","353","87","0","127","0","127","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","3095","80","304","93","45","45","612","177","172","113","151","109","213","90","607","170","978","158","0","127","13","21","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","1123","30","672","104","40","39","72","68","14","22","12","19","30","32","234","92","49","49","0","127","0","127","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","2436","58","1994","136","28","33","69","49","108","68","154","97","0","127","0","127","65","34","18","25","0","127","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","1326","53","355","68","48","33","37","42","538","102","0","127","0","127","37","43","301","74","10","16","0","127","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","3321","100","481","144","135","78","478","156","221","111","305","131","240","130","392","130","1069","152","0","127","0","127","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","1554","72","568","122","70","45","424","101","255","95","95","67","45","33","92","63","0","127","5","14","0","127","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","3344","147","779","124","91","65","575","195","426","174","96","60","355","128","363","170","659","177","0","127","0","127","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","1351","71","149","64","90","60","78","53","152","81","170","82","263","115","167","92","282","91","0","127","0","127","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","2031","64","331","109","134","76","659","165","388","129","84","72","154","109","170","93","111","59","0","127","0","127","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","2405","109","623","136","89","66","348","166","133","73","175","100","49","41","96","58","892","159","0","127","0","127","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","1731","55","520","113","62","48","363","128","239","100","69","69","59","65","196","118","223","87","0","127","0","127","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","2769","83","1305","158","29","29","195","104","402","173","211","104","170","87","302","110","155","92","0","127","0","127","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","2165","61","1433","155","87","81","251","142","94","78","112","73","49","42","43","48","82","74","14","23","0","127","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","1939","58","1313","117","41","48","191","85","78","72","55","52","109","51","54","34","98","36","0","127","0","127","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","1547","64","697","103","0","127","158","99","161","91","195","91","314","114","13","21","9","14","0","127","0","127","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","1310","31","939","98","0","127","140","79","97","70","115","65","8","13","0","127","0","127","11","18","0","127","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","1089","38","905","83","40","25","40","41","37","40","14","25","15","22","12","18","0","127","0","127","26","37","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","2758","79","1724","135","169","92","16","26","201","81","109","71","205","110","139","74","195","100","0","127","0","127","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","1490","56","1208","72","21","34","28","34","22","37","0","127","0","127","29","23","182","58","0","127","0","127","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","1718","42","889","98","75","39","269","82","151","93","160","71","14","21","59","46","101","56","0","127","0","127","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","3082","122","1958","222","259","148","349","164","197","122","108","86","182","120","29","35","0","127","0","127","0","127","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","1307","63","857","85","192","63","32","31","0","127","0","127","0","127","0","127","226","67","0","127","0","127","Census Tract 4202.01, Norfolk County, Massachusetts"
"1400000US25021420202","2498","122","1215","178","286","138","125","103","29","32","134","124","442","159","225","174","42","42","0","127","0","127","Census Tract 4202.02, Norfolk County, Massachusetts"
"1400000US25021420301","2763","118","1597","165","398","130","144","120","192","151","16","24","141","123","134","109","141","81","0","127","0","127","Census Tract 4203.01, Norfolk County, Massachusetts"
"1400000US25021420302","3014","158","1945","180","119","66","104","83","99","87","18","30","71","53","639","165","19","31","0","127","0","127","Census Tract 4203.02, Norfolk County, Massachusetts"
"1400000US25021421100","2056","107","1343","169","46","42","194","128","40","32","16","24","152","86","265","105","0","127","0","127","0","127","Census Tract 4211, Norfolk County, Massachusetts"
"1400000US25021421200","2143","98","1643","175","15","24","123","104","12","20","20","26","14","23","96","74","0","127","220","104","0","127","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","1976","55","1644","104","36","32","27","37","53","54","166","80","29","24","21","25","0","127","0","127","0","127","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","3087","106","1570","127","30","34","137","102","100","73","184","89","445","131","442","148","163","70","16","25","0","127","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","1055","57","985","63","23","26","0","127","40","47","0","127","0","127","7","12","0","127","0","127","0","127","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","3186","98","994","120","184","70","60","64","114","83","260","100","386","140","340","116","848","171","0","127","0","127","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","3529","98","1741","180","81","54","225","124","169","104","162","71","337","101","351","122","352","119","111","44","0","127","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","2228","70","817","128","59","37","164","98","25","27","168","85","242","109","705","140","48","35","0","127","0","127","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","2399","62","991","159","100","62","275","104","219","96","262","121","85","46","240","91","227","96","0","127","0","127","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","2548","95","2247","114","96","55","108","69","60","71","25","30","12","19","0","127","0","127","0","127","0","127","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","1634","38","1255","117","11","19","54","55","24","26","70","73","74","63","124","70","22","26","0","127","0","127","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","1886","73","1259","107","23","26","88","54","0","127","29","34","55","51","185","79","247","74","0","127","0","127","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","2935","236","2535","228","74","48","160","103","55","38","77","82","15","23","0","127","19","32","0","127","0","127","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","3378","165","2074","181","182","67","144","74","165","105","100","63","126","81","74","53","132","96","381","105","0","127","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","865","60","825","62","12","20","0","127","0","127","17","18","0","127","0","127","0","127","11","17","0","127","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","1470","75","1084","107","155","62","89","74","68","82","60","48","0","127","0","127","0","127","14","22","0","127","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","1627","82","1416","120","49","40","27","42","56","52","10","16","0","127","20","33","49","19","0","127","0","127","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","1836","50","1190","112","171","87","247","95","134","71","0","127","11","16","19","23","64","55","0","127","0","127","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","2597","73","1705","139","326","88","60","64","0","127","99","50","196","73","130","89","81","58","0","127","0","127","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","2129","64","1936","115","48","41","60","69","62","66","11","17","0","127","0","127","12","21","0","127","0","127","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","1407","41","1065","82","103","61","18","29","0","127","0","127","114","70","47","43","60","60","0","127","0","127","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","3292","106","1504","150","247","76","281","109","212","117","435","145","172","96","302","132","139","74","0","127","0","127","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","2959","113","2207","144","210","58","137","74","17","26","72","44","38","41","125","70","140","110","13","21","0","127","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","3232","132","2381","187","289","110","284","89","160","99","77","66","41","64","0","127","0","127","0","127","0","127","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","1223","61","1103","83","8","14","21","32","0","127","0","127","51","39","0","127","10","16","30","30","0","127","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","1981","101","975","142","47","37","172","109","198","110","165","116","139","89","153","82","132","86","0","127","0","127","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","1130","54","1006","63","0","127","0","127","0","127","0","127","33","33","30","32","61","45","0","127","0","127","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","803","33","261","100","38","42","227","120","64","43","64","72","149","65","0","127","0","127","0","127","0","127","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","2386","112","778","126","624","126","103","64","155","81","414","144","261","97","0","127","51","47","0","127","0","127","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","1066","51","795","110","38","36","164","89","11","18","0","127","37","59","21","19","0","127","0","127","0","127","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","1837","80","1581","110","61","43","104","63","0","127","0","127","0","127","80","55","11","17","0","127","0","127","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","1780","120","1395","159","23","33","175","93","76","54","34","55","0","127","40","44","13","21","24","26","0","127","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","2241","72","1532","121","158","84","61","42","55","67","256","81","0","127","19","21","151","46","9","13","0","127","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","1949","91","1302","140","58","53","208","95","142","83","111","78","67","54","53","32","8","13","0","127","0","127","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","1379","68","557","137","37","35","33","40","76","86","302","109","55","39","116","61","203","82","0","127","0","127","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","2318","103","1587","174","14","22","391","136","85","74","110","97","101","62","30","23","0","127","0","127","0","127","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","1270","80","1010","92","29","28","30","31","31","38","56","44","12","18","11","19","73","26","18","16","0","127","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","3041","108","2017","159","107","65","122","102","179","81","374","159","142","72","23","37","77","64","0","127","0","127","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","1327","63","1107","97","102","43","80","72","38","47","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","2863","128","1898","126","81","55","0","127","0","127","0","127","9","16","60","34","815","116","0","127","0","127","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","2387","98","1237","179","45","40","507","164","269","130","69","53","46","54","214","111","0","127","0","127","0","127","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","2311","113","1292","151","196","65","98","69","175","122","372","139","0","127","47","29","97","87","34","21","0","127","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","2664","138","1447","184","279","88","234","119","82","92","132","98","46","76","77","67","0","127","367","90","0","127","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","2416","88","2172","116","103","42","0","127","90","68","40","51","11","19","0","127","0","127","0","127","0","127","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","2543","102","2086","117","33","31","0","127","138","86","13","22","37","35","172","91","64","44","0","127","0","127","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","1852","68","1583","97","0","127","28","42","61","40","43","36","21","25","48","50","0","127","68","48","0","127","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","1712","82","1712","82","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","2944","124","2697","146","42","45","86","84","35","29","66","48","18","28","0","127","0","127","0","127","0","127","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","1850","79","1680","92","95","67","27","20","0","127","0","127","0","127","8","14","40","18","0","127","0","127","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","3307","118","2472","168","282","109","157","110","207","105","74","54","45","41","70","40","0","127","0","127","0","127","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","2516","97","2230","147","233","106","15","24","38","58","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","2281","106","1479","146","46","37","25","37","17","27","191","136","467","104","56","68","0","127","0","127","0","127","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","950","40","801","53","58","38","0","127","40","31","0","127","0","127","37","33","14","23","0","127","0","127","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","2132","88","1754","104","27","26","11","18","18","19","154","84","148","72","20","18","0","127","0","127","0","127","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","2772","76","2600","122","32","36","47","61","0","127","0","127","0","127","0","127","0","127","93","99","0","127","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","1912","96","1627","91","81","38","9","14","0","127","10","17","0","127","52","53","123","59","10","16","0","127","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","1623","98","1533","97","42","25","39","48","0","127","0","127","0","127","0","127","9","14","0","127","0","127","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","2111","81","1754","97","59","40","27","21","113","51","97","42","10","17","51","22","0","127","0","127","0","127","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","2483","120","1955","150","209","77","51","41","18","28","139","84","54","55","48","32","9","14","0","127","0","127","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","1985","80","1729","114","42","35","14","23","140","94","51","27","0","127","9","14","0","127","0","127","0","127","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","2078","77","1722","100","229","84","0","127","38","38","65","65","24","29","0","127","0","127","0","127","0","127","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","2494","121","1741","168","134","76","107","65","184","137","54","44","79","67","17","26","87","96","91","45","0","127","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","2523","124","2133","140","32","20","102","90","23","26","102","71","0","127","0","127","0","127","131","60","0","127","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","1726","54","1490","106","10","17","129","78","59","74","0","127","38","47","0","127","0","127","0","127","0","127","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","2292","79","1719","185","0","127","37","37","220","109","98","59","108","119","45","55","65","42","0","127","0","127","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","1606","110","264","79","65","49","273","106","559","156","355","110","7","12","54","36","29","27","0","127","0","127","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","1261","114","248","97","11","15","324","110","483","146","135","92","60","61","0","127","0","127","0","127","0","127","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","1263","61","670","100","0","127","101","57","232","80","64","43","196","71","0","127","0","127","0","127","0","127","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","2872","100","559","116","85","57","391","138","244","137","262","114","816","178","110","79","405","126","0","127","0","127","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","1742","83","687","107","0","127","49","41","123","74","194","88","207","82","122","69","360","102","0","127","0","127","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","946","62","854","67","9","15","63","54","20","30","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","2230","69","1155","132","16","26","442","173","433","174","37","41","133","67","0","127","0","127","14","22","0","127","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","2494","104","465","115","47","60","335","123","1038","174","284","118","92","72","152","91","81","60","0","127","0","127","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","1139","101","18","24","0","127","66","46","202","72","146","83","99","69","173","74","435","120","0","127","0","127","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","1027","75","466","96","23","31","140","79","191","73","57","51","68","45","0","127","82","38","0","127","0","127","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","1892","63","1843","70","25","28","24","26","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","1975","79","977","115","71","47","271","133","187","94","37","36","17","28","117","85","288","117","10","17","0","127","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","1934","55","1145","136","9","16","356","118","243","86","32","29","0","127","45","45","104","61","0","127","0","127","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","1264","47","959","90","17","26","0","127","0","127","133","72","0","127","78","62","77","42","0","127","0","127","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","1431","67","322","87","9","11","378","120","540","135","163","91","19","30","0","127","0","127","0","127","0","127","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","1650","85","344","103","35","35","405","133","824","163","18","27","24","40","0","127","0","127","0","127","0","127","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","3065","115","1099","160","61","56","499","166","613","177","86","80","203","115","47","34","457","120","0","127","0","127","Census Tract 5116, Plymouth County, Massachusetts"
"1400000US25023511701","1663","75","1530","99","0","127","70","60","63","56","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","1010","43","677","59","36","55","12","20","0","127","26","28","189","75","16","24","43","39","11","17","0","127","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","2524","113","1650","189","156","83","254","122","233","147","78","74","124","124","18","29","11","18","0","127","0","127","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","1567","84","955","89","48","39","266","113","68","52","89","63","114","114","0","127","13","19","14","23","0","127","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","2218","132","1155","129","217","59","108","72","105","89","179","98","225","90","93","78","136","49","0","127","0","127","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","1597","58","1133","88","140","58","36","35","100","51","76","48","32","49","80","39","0","127","0","127","0","127","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","1203","73","742","80","35","32","114","68","173","76","18","33","0","127","51","62","70","40","0","127","0","127","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","1147","59","508","77","49","55","167","84","234","103","105","76","0","127","39","29","36","58","9","15","0","127","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","1399","49","1060","81","44","25","108","53","131","59","6","11","0","127","38","49","0","127","12","19","0","127","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","1651","65","1560","87","32","37","20","22","0","127","15","22","0","127","0","127","0","127","24","27","0","127","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","2002","94","1709","101","56","35","145","63","92","43","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","1117","58","842","86","25","19","87","53","55","55","108","63","0","127","0","127","0","127","0","127","0","127","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","988","46","755","79","24","26","67","64","85","55","29","41","0","127","28","30","0","127","0","127","0","127","Census Tract 5232.01, Plymouth County, Massachusetts"
